Unnamed: 0,radio,MCC,MNC,TAC,CID,unit,LON,LAT,RANGE,SAM,changeable,created,updated,averageSignal,Country,Network,Continent
40489526,UMTS,651,1,99,77585,0,27.721939086914,-29.450912475586,1000,1,1,1490249343,1490249343,0,Lesotho,Vodacom,Africa
40489527,UMTS,651,1,97,77224,0,27.484735,-29.311638,1000,2,1,1490356371,1493878540,0,Lesotho,Vodacom,Africa
40489528,GSM,651,1,114,13041,0,27.463802,-29.306293,1555,4,1,1490359474,1711431442,0,Lesotho,Vodacom,Africa
40489529,GSM,651,1,114,14083,0,27.477493286133,-29.316329956055,1000,1,1,1490359474,1490359474,0,Lesotho,Vodacom,Africa
40489530,GSM,651,1,114,13043,0,27.469253540039,-29.31770324707,1000,1,1,1490359474,1490359474,0,Lesotho,Vodacom,Africa
40489531,GSM,651,1,114,14863,0,27.464566,-29.304959,2196,5,1,1490359474,1711517840,0,Lesotho,Vodacom,Africa
40489532,GSM,651,1,114,15242,0,27.474761,-29.300919,1000,2,1,1490565143,1696567227,0,Lesotho,Vodacom,Africa
40489533,GSM,651,1,124,21653,0,27.737045288086,-29.468765258789,1000,1,1,1490625129,1490625129,0,Lesotho,Vodacom,Africa
40489534,GSM,651,1,119,11281,0,28.157272338867,-29.946670532227,1000,1,1,1490625129,1490625129,0,Lesotho,Vodacom,Africa
40489535,GSM,651,1,124,12041,0,27.73567199707,-29.468765258789,1000,1,1,1490625129,1490625129,0,Lesotho,Vodacom,Africa
40489536,GSM,651,1,119,13621,0,28.157272338867,-29.946670532227,1000,1,1,1490625129,1490625129,0,Lesotho,Vodacom,Africa
40489537,GSM,651,1,119,10032,0,28.157272338867,-29.946670532227,1000,1,1,1490625129,1490625129,0,Lesotho,Vodacom,Africa
40489538,GSM,651,1,119,10201,0,28.157272338867,-29.946670532227,1000,1,1,1490625129,1490625129,0,Lesotho,Vodacom,Africa
40489539,GSM,651,1,124,15223,0,27.737045288086,-29.470138549805,1000,1,1,1490625129,1490625129,0,Lesotho,Vodacom,Africa
40489540,GSM,651,1,124,7941,0,27.734298706055,-29.467391967773,1000,1,1,1490625129,1490625129,0,Lesotho,Vodacom,Africa
40489541,GSM,651,1,119,10203,0,28.157272338867,-29.946670532227,1000,1,1,1490625129,1490625129,0,Lesotho,Vodacom,Africa
40489542,GSM,651,1,119,10463,0,28.572006225586,-30.071640014648,1000,1,1,1490625129,1490625129,0,Lesotho,Vodacom,Africa
40489543,UMTS,651,1,99,131059,0,27.739791870117,-29.472885131836,1000,1,1,1490625145,1490625145,0,Lesotho,Vodacom,Africa
40489544,UMTS,651,1,88,141913,0,28.572006225586,-30.071640014648,1000,1,1,1490625145,1490625145,0,Lesotho,Vodacom,Africa
40489545,UMTS,651,1,99,80758,0,27.723312,-29.450226,1000,2,1,1490764483,1490933056,0,Lesotho,Vodacom,Africa
40489546,UMTS,651,1,99,131064,0,27.726058959961,-29.442672729492,1000,1,1,1490933056,1490933056,0,Lesotho,Vodacom,Africa
40489547,UMTS,651,1,97,77220,0,27.485733032227,-29.309463500977,1000,1,1,1490947119,1490947119,0,Lesotho,Vodacom,Africa
40489548,UMTS,651,1,97,77417,0,27.495346069336,-29.310836791992,1000,1,1,1491266160,1491266160,0,Lesotho,Vodacom,Africa
40489549,UMTS,651,1,97,77398,0,27.495346069336,-29.310836791992,1000,1,1,1491266160,1491266160,0,Lesotho,Vodacom,Africa
40489550,UMTS,651,1,97,78660,0,27.517318725586,-29.292984008789,1000,1,1,1491266160,1491266160,0,Lesotho,Vodacom,Africa
40489551,UMTS,651,1,97,77657,0,27.495346069336,-29.310836791992,1000,1,1,1491266160,1491266160,0,Lesotho,Vodacom,Africa
40489552,UMTS,651,1,98,79818,0,27.526931762695,-29.309463500977,1000,1,1,1491359317,1491359317,0,Lesotho,Vodacom,Africa
40489553,UMTS,651,1,98,79341,0,27.532424926758,-29.297103881836,1000,1,1,1491359317,1491359317,0,Lesotho,Vodacom,Africa
40489554,UMTS,651,1,98,79817,0,27.529678344727,-29.309463500977,1000,1,1,1491359317,1491359317,0,Lesotho,Vodacom,Africa
40489555,UMTS,651,1,98,78661,0,27.532424926758,-29.297103881836,1000,1,1,1491359317,1491359317,0,Lesotho,Vodacom,Africa
40489556,UMTS,651,1,98,76882,0,27.532424926758,-29.297103881836,1000,1,1,1491359317,1491359317,0,Lesotho,Vodacom,Africa
40489557,UMTS,651,1,97,79380,0,27.480239868164,-29.312210083008,1000,1,1,1491806290,1491806290,0,Lesotho,Vodacom,Africa
40489558,GSM,651,1,114,15241,0,27.462035,-29.298999,1724,2,1,1492170270,1711431438,0,Lesotho,Vodacom,Africa
40489559,LTE,651,1,201,258903316,0,27.534496,-29.302965,1000,3,1,1505410481,1505415537,0,Lesotho,Vodacom,Africa
40489560,LTE,651,1,201,259358996,0,27.534716,-29.302954,1000,1,1,1505410494,1505415549,0,Lesotho,Vodacom,Africa
40489561,UMTS,651,1,98,76879,0,27.534716,-29.302954,1000,1,1,1505410498,1505415552,0,Lesotho,Vodacom,Africa
40489562,LTE,651,1,201,259804446,0,27.452029,-29.297846,1000,3,1,1505432897,1505432957,0,Lesotho,Vodacom,Africa
40489563,LTE,651,1,201,267648286,0,27.455143,-29.298577,1000,2,1,1505458039,1505458161,0,Lesotho,Vodacom,Africa
40489564,LTE,651,1,201,259543306,0,27.4517,-29.297825,1000,1,1,1505491621,1505491681,0,Lesotho,Vodacom,Africa
40489565,LTE,651,1,201,267620126,0,28.096033,-28.712763,1000,1,1,1505491647,1505491707,0,Lesotho,Vodacom,Africa
40489566,UMTS,651,1,99,131060,0,27.773069,-29.403038,1000,1,1,1505496970,1505497030,0,Lesotho,Vodacom,Africa
40489567,UMTS,651,1,99,77021,0,27.770618,-29.333855,1000,2,1,1505496980,1505497040,0,Lesotho,Vodacom,Africa
40489568,UMTS,651,1,96,87208,0,27.773804,-29.340092,1000,2,1,1505496990,1505497050,0,Lesotho,Vodacom,Africa
40489569,UMTS,651,1,99,77623,0,27.590637,-29.354544,1000,2,1,1505497578,1505497638,0,Lesotho,Vodacom,Africa
40489570,LTE,651,1,201,259343646,0,27.451242,-29.297871,1000,1,1,1505518029,1505518099,0,Lesotho,Vodacom,Africa
40489571,GSM,651,1,116,15301,-1,29.228929,-29.546948,7213,279,1,1493539666,1493539666,0,Lesotho,Vodacom,Africa
40489572,GSM,651,1,116,15102,-1,29.190311,-29.521039,1000,3,1,1505682217,1505696225,0,Lesotho,Vodacom,Africa
40489573,UMTS,651,1,89,146174,495,29.189968,-29.520809,1000,5,1,1493538282,1493538282,0,Lesotho,Vodacom,Africa
40489574,UMTS,651,1,89,146373,505,29.213836,-29.534776,9170,62,1,1493538922,1493538922,0,Lesotho,Vodacom,Africa
40489575,GSM,651,1,108,10883,-1,27.505365,-29.347731,1000,3,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489576,UMTS,651,1,96,79364,0,27.506836,-29.351713,1408,8,1,1492540200,1494226096,0,Lesotho,Vodacom,Africa
40489577,UMTS,651,1,96,78965,0,27.505365,-29.347731,1000,2,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489578,UMTS,651,1,96,79360,0,27.505365,-29.347731,1000,2,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489579,UMTS,651,1,96,79361,0,27.505365,-29.347731,1000,5,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489580,UMTS,651,1,96,79358,0,27.505365,-29.347731,1000,4,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489581,UMTS,651,1,96,77257,0,27.505985,-29.347787,1000,5,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489582,UMTS,651,1,96,77263,0,27.505365,-29.347731,1000,2,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489583,UMTS,651,1,96,77260,0,27.505623,-29.347755,1000,6,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489584,UMTS,651,1,96,70539,0,27.505365,-29.347731,1000,2,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489585,UMTS,651,1,96,79357,0,27.505365,-29.347731,1000,4,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489586,UMTS,651,1,96,75758,0,27.515747,-29.38254,1000,5,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489587,UMTS,651,1,96,76061,0,27.450903,-29.354544,1000,2,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489588,UMTS,651,1,96,79658,0,27.505795,-29.385239,1000,1,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489589,UMTS,651,1,96,79484,0,27.51243,-29.38344,1000,3,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489590,UMTS,651,1,96,79481,0,27.515747,-29.38254,1000,6,1,1492540200,1505906731,0,Lesotho,Vodacom,Africa
40489591,UMTS,651,1,96,79478,0,27.51554,-29.382776,1000,7,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489592,UMTS,651,1,96,90040,0,27.450903,-29.354544,1000,1,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489593,UMTS,651,1,96,77360,0,27.450903,-29.354544,1000,1,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489594,UMTS,651,1,96,78922,0,27.469374,-29.365067,1000,2,1,1492540200,1492540200,0,Lesotho,Vodacom,Africa
40489595,UMTS,651,1,97,77460,0,27.493599,-29.312124,1000,1,1,1493878173,1493878173,0,Lesotho,Vodacom,Africa
40489596,GSM,651,1,114,13202,-1,27.48011,-29.312677,1000,1,1,1493878729,1493878729,0,Lesotho,Vodacom,Africa
40489597,UMTS,651,1,97,79638,0,27.514572,-29.308168,1000,1,1,1493877274,1493877274,0,Lesotho,Vodacom,Africa
40489598,UMTS,651,1,97,130838,0,27.50913,-29.313282,1000,1,1,1493877450,1493877450,0,Lesotho,Vodacom,Africa
40489599,UMTS,651,1,97,77401,0,27.489242,-29.313606,1000,2,1,1493878383,1493878419,0,Lesotho,Vodacom,Africa
40489600,UMTS,651,1,96,78564,0,27.528511,-29.391552,1000,5,1,1494167310,1494182191,0,Lesotho,Vodacom,Africa
40489601,UMTS,651,1,96,79479,0,27.520414,-29.364044,1000,1,1,1494161729,1494161729,0,Lesotho,Vodacom,Africa
40489602,UMTS,651,1,96,79362,0,27.506838,-29.329264,1000,1,1,1494161157,1494161157,0,Lesotho,Vodacom,Africa
40489603,UMTS,651,1,96,79724,0,27.533625,-29.368795,1000,1,1,1494179386,1494179386,0,Lesotho,Vodacom,Africa
40489604,UMTS,651,1,96,79721,0,27.517417,-29.348511,5497,3,1,1494167765,1494178128,0,Lesotho,Vodacom,Africa
40489605,UMTS,651,1,96,79718,0,27.534175,-29.369342,1000,2,1,1494178757,1494178830,0,Lesotho,Vodacom,Africa
40489606,UMTS,651,1,96,78560,0,27.528546,-29.391554,1000,9,1,1494181666,1494183092,0,Lesotho,Vodacom,Africa
40489607,UMTS,651,1,96,78563,0,27.528516,-29.391533,1000,3,1,1494183236,1494183236,0,Lesotho,Vodacom,Africa
40489608,UMTS,651,1,96,78557,0,27.528645,-29.391624,1000,13,1,1494181927,1494182856,0,Lesotho,Vodacom,Africa
40489609,UMTS,651,1,96,79359,0,27.511305,-29.363527,1000,1,1,1494225008,1494225008,0,Lesotho,Vodacom,Africa
40489610,UMTS,651,1,96,76421,0,27.511305,-29.363527,1000,1,1,1494224499,1494224499,0,Lesotho,Vodacom,Africa
40489611,GSM,651,1,102,13221,-1,27.879753,-28.853333,1000,1,1,1496109228,1496109228,0,Lesotho,Vodacom,Africa
40489612,GSM,651,1,102,15341,-1,27.879753,-28.853333,1000,1,1,1496109228,1496109228,0,Lesotho,Vodacom,Africa
40489613,GSM,651,1,102,10681,-1,27.879753,-28.853333,1000,1,1,1496109228,1496109228,0,Lesotho,Vodacom,Africa
40489614,GSM,651,1,102,13763,-1,27.879753,-28.853333,1000,1,1,1496109228,1496109228,0,Lesotho,Vodacom,Africa
40489615,GSM,651,1,108,10523,-1,27.346735,-29.233547,1000,1,1,1496117199,1496117199,0,Lesotho,Vodacom,Africa
40489616,GSM,651,1,124,14981,-1,27.346735,-29.233547,1000,1,1,1496117199,1496117199,0,Lesotho,Vodacom,Africa
40489617,GSM,651,1,124,14983,-1,27.346735,-29.233547,1000,1,1,1496117199,1496117199,0,Lesotho,Vodacom,Africa
40489618,GSM,651,1,119,11563,-1,29.2304,-30.380518,1000,1,1,1501656978,1501656978,0,Lesotho,Vodacom,Africa
40489619,GSM,651,1,119,11562,-1,29.2304,-30.380518,1000,1,1,1501656978,1501656978,0,Lesotho,Vodacom,Africa
40489620,UMTS,651,1,98,76885,0,27.534685,-29.302862,1000,1,1,1513945180,1513945180,0,Lesotho,Vodacom,Africa
40489621,UMTS,651,1,97,130980,0,27.473818,-29.297964,1000,2,1,1514110706,1514110738,0,Lesotho,Vodacom,Africa
40489622,UMTS,651,1,201,261552909,0,27.473811,-29.297486,1000,5,1,1514111343,1514111583,0,Lesotho,Vodacom,Africa
40489623,GSM,651,1,108,21675,-1,27.27387,-29.374468,1000,1,1,1532682922,1532682922,0,Lesotho,Vodacom,Africa
40489624,UMTS,651,1,71,201617,0,27.521527,-29.326621,1000,6,1,1536720795,1536721665,0,Lesotho,Vodacom,Africa
40489625,UMTS,651,1,71,208892,0,27.509731,-29.317352,1000,1,1,1536752064,1536752064,0,Lesotho,Vodacom,Africa
40489626,UMTS,651,1,97,79701,0,27.510155,-29.313494,1000,1,1,1536752125,1536752125,0,Lesotho,Vodacom,Africa
40489627,UMTS,651,1,72,210213,0,27.256993,-29.81348,1000,4,1,1538425904,1538426073,0,Lesotho,Vodacom,Africa
40489628,UMTS,651,1,74,210409,0,27.537294,-29.285685,1000,1,1,1576427212,1576427212,0,Lesotho,Vodacom,Africa
40489629,UMTS,651,1,70,208697,0,27.601646,-29.408121,1000,1,1,1586267467,1586267467,0,Lesotho,Vodacom,Africa
40489630,UMTS,651,1,70,208701,0,27.625343,-29.403261,1000,2,1,1586267590,1586269000,0,Lesotho,Vodacom,Africa
40489631,GSM,651,1,108,12983,-1,27.625343,-29.403261,1000,1,1,1586267770,1586267770,0,Lesotho,Vodacom,Africa
40489632,UMTS,651,1,71,209597,0,27.595298,-29.403488,2911,2,1,1586267830,1586267888,0,Lesotho,Vodacom,Africa
40489633,GSM,651,1,124,12083,-1,27.565252,-29.403708,1000,1,1,1586268134,1586268134,0,Lesotho,Vodacom,Africa
40489634,UMTS,651,1,71,203833,0,27.565252,-29.403708,1000,1,1,1586268189,1586268189,0,Lesotho,Vodacom,Africa
40489635,UMTS,651,1,70,208691,0,27.585282,-29.403562,3881,3,1,1586268444,1586274714,0,Lesotho,Vodacom,Africa
40489636,UMTS,651,1,70,206712,0,27.583449,-29.405916,1780,2,1,1586268668,1586278814,0,Lesotho,Vodacom,Africa
40489637,UMTS,651,1,70,208694,0,27.625343,-29.403261,1000,1,1,1586270080,1586270080,0,Lesotho,Vodacom,Africa
40489638,UMTS,651,1,71,209591,0,27.603801,-29.406289,2114,2,1,1586270257,1586521125,0,Lesotho,Vodacom,Africa
40489639,UMTS,651,1,71,218321,0,27.625343,-29.403261,1000,1,1,1586270313,1586270313,0,Lesotho,Vodacom,Africa
40489640,UMTS,651,1,71,209601,0,27.625343,-29.403261,1000,1,1,1586270375,1586270375,0,Lesotho,Vodacom,Africa
40489641,UMTS,651,1,70,268435455,0,27.565252,-29.403708,1000,1,1,1586275361,1586275361,0,Lesotho,Vodacom,Africa
40489642,UMTS,651,1,71,209594,0,27.601646,-29.408121,1000,1,1,1586279654,1586279654,0,Lesotho,Vodacom,Africa
40489643,UMTS,651,1,71,208701,0,27.625343,-29.403261,1000,1,1,1586325812,1586325812,0,Lesotho,Vodacom,Africa
40489644,UMTS,651,1,70,218321,0,27.625343,-29.403261,1000,1,1,1586326074,1586326074,0,Lesotho,Vodacom,Africa
40489645,UMTS,651,1,70,211592,0,27.565252,-29.403708,1000,1,1,1586335274,1586335274,0,Lesotho,Vodacom,Africa
40489646,UMTS,651,1,70,211589,0,27.565252,-29.403708,1000,1,1,1586335371,1586335371,0,Lesotho,Vodacom,Africa
40489647,GSM,651,1,124,13401,-1,27.565252,-29.403708,1000,1,1,1586335983,1586335983,0,Lesotho,Vodacom,Africa
40489648,UMTS,651,1,70,206709,0,27.625343,-29.403261,1000,1,1,1586343690,1586343690,0,Lesotho,Vodacom,Africa
40489649,UMTS,651,1,70,203840,0,27.601646,-29.408121,1000,1,1,1586352716,1586352716,0,Lesotho,Vodacom,Africa
40489650,UMTS,651,1,70,210756,0,27.589081,-29.409128,1000,1,1,1586444819,1586444819,0,Lesotho,Vodacom,Africa
40489651,UMTS,651,1,71,206709,0,27.582872,-29.410606,1000,1,1,1586445154,1586445154,0,Lesotho,Vodacom,Africa
40489652,UMTS,651,1,70,209601,0,27.582203,-29.409397,1000,1,1,1586519179,1586519179,0,Lesotho,Vodacom,Africa
40489653,UMTS,651,1,71,208697,0,27.582258,-29.409328,1000,1,1,1586524540,1586524540,0,Lesotho,Vodacom,Africa
40489654,UMTS,651,1,71,214000,0,27.542582,-29.371626,1000,1,1,1588763823,1588763823,0,Lesotho,Vodacom,Africa
40489655,UMTS,651,1,71,211514,0,27.542582,-29.371626,1000,1,1,1588764345,1588764345,0,Lesotho,Vodacom,Africa
40489656,UMTS,651,1,71,209954,0,27.542582,-29.371626,1000,1,1,1588764348,1588764348,0,Lesotho,Vodacom,Africa
40489657,UMTS,651,1,71,213989,0,27.542582,-29.371626,1000,1,1,1588764650,1588764650,0,Lesotho,Vodacom,Africa
40489658,UMTS,651,1,71,213990,0,27.542582,-29.371626,1000,1,1,1588764694,1588764694,0,Lesotho,Vodacom,Africa
40489659,UMTS,651,1,71,209951,0,27.542582,-29.371626,1000,1,1,1588764734,1588764734,0,Lesotho,Vodacom,Africa
40489660,UMTS,651,1,71,211511,0,27.542582,-29.371626,1000,1,1,1588764739,1588764739,0,Lesotho,Vodacom,Africa
40489661,UMTS,651,1,71,213995,0,27.542582,-29.371626,1000,1,1,1588765137,1588765137,0,Lesotho,Vodacom,Africa
40489662,GSM,651,1,108,16081,-1,27.542582,-29.371626,1000,1,1,1588765146,1588765146,0,Lesotho,Vodacom,Africa
40489663,GSM,651,1,108,13343,-1,27.542582,-29.371626,1000,1,1,1588765162,1588765162,0,Lesotho,Vodacom,Africa
40489664,UMTS,651,1,74,207956,0,27.51944,-29.311922,1000,1,1,1632504107,1632504107,0,Lesotho,Vodacom,Africa
40489665,UMTS,651,1,74,207960,0,27.51944,-29.311922,1000,1,1,1632507410,1632507410,0,Lesotho,Vodacom,Africa
40489666,UMTS,651,1,74,207951,0,27.51944,-29.311922,1000,1,1,1632514676,1632514676,0,Lesotho,Vodacom,Africa
40489667,UMTS,651,1,74,207957,0,27.51944,-29.311922,1000,1,1,1632516537,1632516537,0,Lesotho,Vodacom,Africa
40489668,UMTS,651,1,74,207953,0,27.51944,-29.311922,1000,1,1,1632517198,1632517198,0,Lesotho,Vodacom,Africa
40489669,UMTS,651,1,74,207954,0,27.534595,-29.302868,1000,1,1,1632524304,1632524304,0,Lesotho,Vodacom,Africa
40489670,UMTS,651,1,74,207950,0,27.51944,-29.311922,1000,1,1,1632571646,1632571646,0,Lesotho,Vodacom,Africa
40489671,UMTS,651,1,74,213099,0,27.51944,-29.311922,1000,1,1,1632675164,1632675164,0,Lesotho,Vodacom,Africa
40489672,GSM,651,1,123,13481,-1,27.445223,-29.296851,7389,2,1,1632675343,1696480901,0,Lesotho,Vodacom,Africa
40489673,UMTS,651,1,74,210089,0,27.51944,-29.311922,1000,1,1,1632675413,1632675413,0,Lesotho,Vodacom,Africa
40489674,UMTS,651,1,74,210099,0,27.51944,-29.311922,1000,1,1,1632675526,1632675526,0,Lesotho,Vodacom,Africa
40489675,UMTS,651,1,74,210090,0,27.51944,-29.311922,1000,1,1,1632675563,1632675563,0,Lesotho,Vodacom,Africa
40489676,UMTS,651,1,74,210096,0,27.51944,-29.311922,1000,1,1,1632675568,1632675568,0,Lesotho,Vodacom,Africa
40489677,GSM,651,1,123,16682,-1,27.527388,-29.312901,1000,1,1,1632675823,1632675823,0,Lesotho,Vodacom,Africa
40489678,UMTS,651,1,74,213369,0,27.51944,-29.311922,1000,1,1,1632676144,1632676144,0,Lesotho,Vodacom,Africa
40489679,UMTS,651,1,71,212681,0,27.518208,-29.347149,1000,1,1,1632676379,1632676379,0,Lesotho,Vodacom,Africa
40489680,UMTS,651,1,71,207491,0,27.509726,-29.346886,1000,1,1,1632676593,1632676593,0,Lesotho,Vodacom,Africa
40489681,UMTS,651,1,71,207493,0,27.51944,-29.311922,1000,1,1,1632676936,1632676936,0,Lesotho,Vodacom,Africa
40489682,UMTS,651,1,71,210440,0,27.520891,-29.352989,1000,1,1,1632677432,1632677432,0,Lesotho,Vodacom,Africa
40489683,UMTS,651,1,71,210436,0,27.520891,-29.352989,1000,1,1,1632677435,1632677435,0,Lesotho,Vodacom,Africa
40489684,UMTS,651,1,71,210435,0,27.507114,-29.335877,2919,2,1,1632677637,1632677640,0,Lesotho,Vodacom,Africa
40489685,UMTS,651,1,74,208014,0,27.51944,-29.311922,1000,1,1,1632677816,1632677816,0,Lesotho,Vodacom,Africa
40489686,UMTS,651,1,73,210650,0,27.493796,-29.316779,2544,2,1,1632677918,1632678000,0,Lesotho,Vodacom,Africa
40489687,UMTS,651,1,73,262050,0,27.481755,-29.302905,1000,2,1,1632678174,1632678239,0,Lesotho,Vodacom,Africa
40489688,UMTS,651,1,73,215001,0,27.477934,-29.298672,1000,1,1,1632678275,1632678275,0,Lesotho,Vodacom,Africa
40489689,UMTS,651,1,73,218306,0,27.475168,-29.298092,1000,1,1,1632678451,1632678451,0,Lesotho,Vodacom,Africa
40489690,UMTS,651,1,73,218303,0,27.475277,-29.29818,1000,1,1,1632678820,1632678820,0,Lesotho,Vodacom,Africa
40489691,UMTS,651,1,73,218302,0,27.475277,-29.29818,1000,1,1,1632679054,1632679054,0,Lesotho,Vodacom,Africa
40489692,UMTS,651,1,73,212399,0,27.452793,-29.297659,1000,1,1,1632679579,1632679579,0,Lesotho,Vodacom,Africa
40489693,UMTS,651,1,73,262109,0,27.452812,-29.297651,1000,1,1,1632679698,1632679698,0,Lesotho,Vodacom,Africa
40489694,UMTS,651,1,73,262115,0,27.452723,-29.297577,1000,1,1,1632679919,1632679919,0,Lesotho,Vodacom,Africa
40489695,LTE,651,1,201,261552909,0,27.493509,-29.298101,1000,1,1,1641070940,1641070940,0,Lesotho,Vodacom,Africa
40489696,GSM,651,1,101,14381,-1,28.627673,-29.018005,1000,18,1,1683730289,1695270930,0,Lesotho,Vodacom,Africa
40489697,GSM,651,1,101,10022,-1,28.627115,-29.018196,1000,56,1,1683730289,1695270930,0,Lesotho,Vodacom,Africa
40489698,GSM,651,1,101,10023,-1,28.627963,-29.018724,1000,18,1,1683730289,1695098350,0,Lesotho,Vodacom,Africa
40489699,GSM,651,1,101,10021,-1,28.627433,-29.018513,1000,28,1,1683730289,1695270930,0,Lesotho,Vodacom,Africa
40489700,GSM,651,1,101,10702,-1,28.639203,-29.015167,6116,35,1,1683781062,1695271052,0,Lesotho,Vodacom,Africa
40489701,GSM,651,1,116,10781,-1,28.763305,-28.955941,7440,3,1,1684361431,1686183325,0,Lesotho,Vodacom,Africa
40489702,GSM,651,1,101,15061,-1,28.625943,-28.751488,4534,9,1,1684363578,1692834892,0,Lesotho,Vodacom,Africa
40489703,GSM,651,1,101,12422,-1,28.476574,-28.758837,3468,7,1,1684365109,1692836739,0,Lesotho,Vodacom,Africa
40489704,GSM,651,1,101,15063,-1,28.572353,-28.757528,11736,8,1,1684365109,1694040839,0,Lesotho,Vodacom,Africa
40489705,GSM,651,1,101,16241,-1,28.519565,-28.75753,7672,7,1,1684365109,1692835884,0,Lesotho,Vodacom,Africa
40489706,GSM,651,1,101,10322,-1,28.302204,-28.731458,1901,6,1,1684366076,1695357404,0,Lesotho,Vodacom,Africa
40489707,GSM,651,1,101,10323,-1,28.302204,-28.731458,1901,6,1,1684366076,1695357404,0,Lesotho,Vodacom,Africa
40489708,GSM,651,1,101,15921,-1,28.275748,-28.734769,3364,8,1,1684366076,1691623915,0,Lesotho,Vodacom,Africa
40489709,GSM,651,1,101,15123,-1,28.310455,-28.726831,4555,5,1,1684366076,1691623915,0,Lesotho,Vodacom,Africa
40489710,GSM,651,1,101,18201,-1,28.264535,-28.753187,2583,3,1,1684366076,1693289677,0,Lesotho,Vodacom,Africa
40489711,GSM,651,1,101,12103,-1,28.234299,-28.69263,1000,6,1,1684366999,1692163872,0,Lesotho,Vodacom,Africa
40489712,GSM,651,1,101,15923,-1,28.24196,-28.714321,3802,7,1,1684366999,1692163872,0,Lesotho,Vodacom,Africa
40489713,GSM,651,1,101,7911,-1,28.243827,-28.718698,3283,7,1,1684366999,1690863452,0,Lesotho,Vodacom,Africa
40489714,GSM,651,1,101,10363,-1,28.23732,-28.698152,1308,4,1,1684366999,1693286940,0,Lesotho,Vodacom,Africa
40489715,GSM,651,1,116,10563,-1,28.802541,-28.983973,10147,3,1,1685005078,1686183325,0,Lesotho,Vodacom,Africa
40489716,GSM,651,1,116,10721,-1,28.799086,-28.979722,9865,3,1,1685005078,1686183325,0,Lesotho,Vodacom,Africa
40489717,GSM,651,1,116,12562,-1,28.84441,-28.96719,1000,1,1,1685059911,1685059911,0,Lesotho,Vodacom,Africa
40489718,GSM,651,1,101,10042,-1,28.719328,-28.816028,2643,8,1,1685589482,1693293448,0,Lesotho,Vodacom,Africa
40489719,GSM,651,1,101,7912,-1,28.24872,-28.74291,2969,4,1,1685593226,1693289677,0,Lesotho,Vodacom,Africa
40489720,GSM,651,1,101,16243,-1,28.245201,-28.726204,3524,3,1,1685593226,1687246725,0,Lesotho,Vodacom,Africa
